tradedate,instrumentsymbol,midprice
2025-09-10,USDRON,4.340525
2025-09-10,USDRUB,85.714995
2025-09-10,USDSAR,3.7517
2025-09-10,USDSEK,9.3516
2025-09-10,USDSGD,1.28283
2025-09-10,USDTHB,31.762
2025-09-10,USDTRY,41.26979
2025-09-10,USDTWD,30.1305
2025-09-10,USDUGX,3485.0
2025-09-10,USDZAR,17.48365
2025-09-10,USDZMW,23.695
2025-09-10,USOUSD,63.5155
2025-09-10,USTUSD,1.0001
2025-09-10,XAGAUD,62.233496
2025-09-10,XAGEUR,35.191788
2025-09-10,XAGSGD,52.7981
2025-09-10,XAGUSD,41.1575
2025-09-10,XALUSD,2623.05
2025-09-10,XAUAUD,5504.9143
2025-09-10,XAUCHF,2909.94757
2025-09-10,XAUCNH,25917.9742
2025-09-10,XAUEUR,3112.91812
2025-09-10,XAUGBP,2690.9153
2025-09-10,XAUHKD,28358.427
2025-09-10,XAUJPY,536871.3095
2025-09-10,XAUSGD,4670.2966
2025-09-10,XAUTHB,115633.3724
2025-09-10,XAUTRY,150247.62287
2025-09-10,XAUUSD,3640.62
2025-09-10,XCUUSD,10009.65
2025-09-10,XNGUSD,3.214
2025-09-10,XNIUSD,15170.5
2025-09-10,XPBUSD,1988.425
2025-09-10,XPDUSD,1181.45
2025-09-10,XPTUSD,1391.25
2025-09-10,XZNUSD,2889.525
2025-09-10,ZARJPY,8.43457
2025-09-10,ZARMXN,1.0631676
2025-09-10,ZCFUSD,426.4
2025-09-10,ZWFUSD,518.6
2025-09-11,AUDCAD,0.9210227
2025-09-11,AUDCHF,0.5297743
2025-09-11,AUDCNH,4.7362152
2025-09-11,AUDDKK,4.2353113
2025-09-11,AUDHUF,222.18414
2025-09-11,AUDJPY,98.02116
2025-09-11,AUDNOK,6.5640851
2025-09-11,AUDNZD,1.1142666
2025-09-11,AUDPLN,2.414
2025-09-11,AUDSEK,6.1979784
2025-09-11,AUDSGD,0.8532944
2025-09-11,AUDUSD,0.66583
2025-09-11,AUDZAR,11.578817
2025-09-11,BWPUSD,0.0705
2025-09-11,CADCHF,0.5752022
2025-09-11,CADJPY,106.42644
2025-09-11,CADMXN,13.3463821
2025-09-11,CADSGD,0.9264641
2025-09-11,CADZAR,12.5716961
2025-09-11,CCFUSD,7536.95
2025-09-11,CHFDKK,7.994558
2025-09-11,CHFHUF,419.39396
2025-09-11,CHFJPY,185.02438
2025-09-11,CHFNOK,12.3903426
2025-09-11,CHFPLN,4.5566574
2025-09-11,CHFSEK,11.6992811
2025-09-11,CHFSGD,1.6106754
2025-09-11,CHFZAR,21.856132
2025-09-11,CNHJPY,20.6961
2025-09-11,EURAUD,1.7623117
2025-09-11,EURCAD,1.623129
2025-09-11,EURCHF,0.9336274
2025-09-11,EURCNH,8.3466876
2025-09-11,EURCZK,24.350045
2025-09-11,EURDKK,7.4639387
2025-09-11,EURGBP,0.8643958
2025-09-11,EURHKD,9.139196
2025-09-11,EURHUF,391.55771
2025-09-11,EURILS,3.9016723
2025-09-11,EURJPY,172.74384
2025-09-11,EURMXN,21.6629001
2025-09-11,EURNOK,11.5679639
2025-09-11,EURNZD,1.963685
2025-09-11,EURPLN,4.2542204
2025-09-11,EURRUB,100.2083541
2025-09-11,EURSEK,10.9227699
2025-09-11,EURSGD,1.5037708
2025-09-11,EURTRY,48.4880386
2025-09-11,EURUSD,1.1734
2025-09-11,EURZAR,20.4054847
2025-09-11,FAUUSD,3633.995
2025-09-11,GAGUSD,1.3364
2025-09-11,GAUCNH,831.0847
2025-09-11,GAUJPY,17200.20864
2025-09-11,GAUUSD,116.83565
2025-09-11,GBPAUD,2.0387787
2025-09-11,GBPCAD,1.8777614
2025-09-11,GBPCHF,1.0800925
2025-09-11,GBPCNH,9.6560946
2025-09-11,GBPCZK,28.1700177
2025-09-11,GBPDKK,8.6348624
2025-09-11,GBPHKD,10.5729298
2025-09-11,GBPHUF,452.98429
2025-09-11,GBPJPY,199.84345
2025-09-11,GBPMXN,25.0613206
2025-09-11,GBPNOK,13.3827166
2025-09-11,GBPNZD,2.271743
2025-09-11,GBPPLN,4.9216116
2025-09-11,GBPSEK,12.6363062
2025-09-11,GBPSGD,1.7396785
2025-09-11,GBPTRY,56.0947184
2025-09-11,GBPUSD,1.35748
2025-09-11,GBPZAR,23.6066451
2025-09-11,HKDCNH,0.9132847
2025-09-11,HKDJPY,18.90143
2025-09-11,HKDZAR,2.2327439
2025-09-11,INRJPY,1.6648554
2025-09-11,KAUUSD,116835.65
2025-09-11,KCFUSD,380.485
2025-09-11,LAUHKD,34397.239
2025-09-11,MXNJPY,7.9741789
2025-09-11,NOKJPY,14.93295
2025-09-11,NOKSEK,0.9442258
2025-09-11,NZDCAD,0.826573
2025-09-11,NZDCHF,0.4754466
2025-09-11,NZDCNH,4.2505225
2025-09-11,NZDHUF,199.39945
2025-09-11,NZDJPY,87.96922
2025-09-11,NZDSEK,5.5623838
2025-09-11,NZDSGD,0.7657902
2025-09-11,NZDUSD,0.59755
2025-09-11,NZDZAR,10.3914244
2025-09-11,PLNJPY,40.60529
2025-09-11,SEKJPY,15.81502
2025-09-11,SGDJPY,114.87379
2025-09-11,TRYJPY,3.56261
2025-09-11,UKOUSD,66.069
2025-09-11,USDBRL,5.43198
2025-09-11,USDCAD,1.38327
2025-09-11,USDCHF,0.79566
2025-09-11,USDCLP,951.93
2025-09-11,USDCNH,7.11325
2025-09-11,USDCOP,3904.74
2025-09-11,USDCZK,20.7517
2025-09-11,USDDKK,6.36095
2025-09-11,USDGHS,11.8
2025-09-11,USDHKD,7.788645
2025-09-11,USDHUF,333.695
2025-09-11,USDIDR,16437.8
2025-09-11,USDILS,3.3251
2025-09-11,USDINR,88.426
2025-09-11,USDJPY,147.2165
2025-09-11,USDKES,128.85
2025-09-11,USDKRW,1387.577
2025-09-11,USDMXN,18.46165
2025-09-11,USDMYR,4.205
2025-09-11,USDNOK,9.8585
2025-09-11,USDPHP,57.1635
2025-09-11,USDPLN,3.62555
2025-09-11,USDRON,4.32267
2025-09-11,USDRUB,85.399995
2025-09-11,USDSAR,3.7517
2025-09-11,USDSEK,9.30865
2025-09-11,USDSGD,1.28155
2025-09-11,USDTHB,31.7165
2025-09-11,USDTRY,41.322685
2025-09-11,USDTWD,30.2285
2025-09-11,USDUGX,3485.0
2025-09-11,USDZAR,17.39005
2025-09-11,USDZMW,23.695
2025-09-11,USOUSD,62.0235
2025-09-11,USTUSD,1.0001
2025-09-11,XAGAUD,62.43035
2025-09-11,XAGEUR,35.42526
2025-09-11,XAGSGD,53.2715
2025-09-11,XAGUSD,41.568
2025-09-11,XALUSD,2677.9
2025-09-11,XAUAUD,5457.8646
2025-09-11,XAUCHF,2891.4364
2025-09-11,XAUCNH,25849.6216
2025-09-11,XAUEUR,3096.99165
2025-09-11,XAUGBP,2677.0265
2025-09-11,XAUHKD,28304.014
2025-09-11,XAUJPY,534986.2332
2025-09-11,XAUSGD,4657.1655
2025-09-11,XAUTHB,115258.0782
2025-09-11,XAUTRY,150167.05052
2025-09-11,XAUUSD,3634.01
2025-09-11,XCUUSD,10055.6
2025-09-11,XNGUSD,3.125
2025-09-11,XNIUSD,15226.625
2025-09-11,XPBUSD,1995.675
2025-09-11,XPDUSD,1192.5
2025-09-11,XPTUSD,1383.75
2025-09-11,XZNUSD,2904.325
2025-09-11,ZARJPY,8.46556
2025-09-11,ZARMXN,1.0616214
2025-09-11,ZCFUSD,429.3
2025-09-11,ZWFUSD,524.95
2025-09-12,AUDCAD,0.920605
2025-09-12,AUDCHF,0.529642
2025-09-12,AUDCNH,4.7369965
2025-09-12,AUDDKK,4.2291173
2025-09-12,AUDHUF,221.31995
2025-09-12,AUDJPY,98.18375
2025-09-12,AUDNOK,6.5539037
2025-09-12,AUDNZD,1.1171559
2025-09-12,AUDPLN,2.4108603
2025-09-12,AUDSEK,6.1982745
2025-09-12,AUDSGD,0.8533184
2025-09-12,AUDUSD,0.66492
2025-09-12,AUDZAR,11.5635306
2025-09-12,BWPUSD,0.0705
2025-09-12,CADCHF,0.5753195
2025-09-12,CADJPY,106.65133
2025-09-12,CADMXN,13.3149613
2025-09-12,CADSGD,0.9269105
2025-09-12,CADZAR,12.5607948
2025-09-12,CCFUSD,7431.35
2025-09-12,CHFDKK,7.9848597
2025-09-12,CHFHUF,417.86705
2025-09-12,CHFJPY,185.37757
2025-09-12,CHFNOK,12.3742138
2025-09-12,CHFPLN,4.5518674
2025-09-12,CHFSEK,11.7027619
2025-09-12,CHFSGD,1.611123
2025-09-12,CHFZAR,21.8327286
2025-09-12,CNHJPY,20.72701
2025-09-12,EURAUD,1.7649116
2025-09-12,EURCAD,1.6247864
2025-09-12,EURCHF,0.9347713
2025-09-12,EURCNH,8.3603799
2025-09-12,EURCZK,24.321364
2025-09-12,EURDKK,7.464018
2025-09-12,EURGBP,0.8655367
2025-09-12,EURHKD,9.1278241
2025-09-12,EURHUF,390.61014
2025-09-12,EURILS,3.9136472
2025-09-12,EURJPY,173.28564
2025-09-12,EURMXN,21.6339686
2025-09-12,EURNOK,11.5670604
2025-09-12,EURNZD,1.9716813
2025-09-12,EURPLN,4.2549552
2025-09-12,EURRUB,98.5100951
2025-09-12,EURSEK,10.9394064
2025-09-12,EURSGD,1.5060316
2025-09-12,EURTRY,48.5034018
2025-09-12,EURUSD,1.173525
2025-09-12,EURZAR,20.408609
2025-09-12,FAUUSD,3643.49
2025-09-12,GAGUSD,1.35695
2025-09-12,GAUCNH,834.4495
2025-09-12,GAUJPY,17295.63813
2025-09-12,GAUUSD,117.1409
2025-09-12,GBPAUD,2.0390949
2025-09-12,GBPCAD,1.877201
2025-09-12,GBPCHF,1.0799904
2025-09-12,GBPCNH,9.6591855
2025-09-12,GBPCZK,28.0997482
2025-09-12,GBPDKK,8.6235716
2025-09-12,GBPHKD,10.5458541
2025-09-12,GBPHUF,451.29239
2025-09-12,GBPJPY,200.20599
2025-09-12,GBPMXN,24.9948589
2025-09-12,GBPNOK,13.3640317
2025-09-12,GBPNZD,2.2779869
2025-09-12,GBPPLN,4.915973
2025-09-12,GBPSEK,12.6388702
2025-09-12,GBPSGD,1.7399973
2025-09-12,GBPTRY,56.0385248
2025-09-12,GBPUSD,1.355835
2025-09-12,GBPZAR,23.5791367
2025-09-12,HKDCNH,0.9159225
2025-09-12,HKDJPY,18.98433
2025-09-12,HKDZAR,2.2358679
2025-09-12,INRJPY,1.6700408
2025-09-12,KAUUSD,117140.9
2025-09-12,KCFUSD,392.375
2025-09-12,LAUHKD,34437.034
2025-09-12,MXNJPY,8.0098866
2025-09-12,NOKJPY,14.98096
2025-09-12,NOKSEK,0.9457378
2025-09-12,NZDCAD,0.8240614
2025-09-12,NZDCHF,0.4740986
2025-09-12,NZDCNH,4.2402288
2025-09-12,NZDHUF,198.11018
2025-09-12,NZDJPY,87.88724
2025-09-12,NZDSEK,5.548263
2025-09-12,NZDSGD,0.7638311
2025-09-12,NZDUSD,0.59519
2025-09-12,NZDZAR,10.350866
2025-09-12,PLNJPY,40.72561
2025-09-12,SEKJPY,15.8405
2025-09-12,SGDJPY,115.06109
2025-09-12,TRYJPY,3.57265
2025-09-12,UKOUSD,66.626
2025-09-12,USDBRL,5.39413
2025-09-12,USDCAD,1.384535
2025-09-12,USDCHF,0.79655
2025-09-12,USDCLP,954.6
2025-09-12,USDCNH,7.12416
2025-09-12,USDCOP,3909.97
2025-09-12,USDCZK,20.72505
2025-09-12,USDDKK,6.36034
2025-09-12,USDGHS,12.0
2025-09-12,USDHKD,7.778125
2025-09-12,USDHUF,332.852
2025-09-12,USDIDR,16420.35
2025-09-12,USDILS,3.33495
2025-09-12,USDINR,88.4185
2025-09-12,USDJPY,147.6625
2025-09-12,USDKES,128.85
2025-09-12,USDKRW,1390.2085
2025-09-12,USDMXN,18.43503
2025-09-12,USDMYR,4.205
2025-09-12,USDNOK,9.85668
2025-09-12,USDPHP,57.205
2025-09-12,USDPLN,3.62579
2025-09-12,USDRON,4.306935
2025-09-12,USDRUB,83.943755
2025-09-12,USDSAR,3.7517
2025-09-12,USDSEK,9.321835
2025-09-12,USDSGD,1.28334
2025-09-12,USDTHB,31.733
2025-09-12,USDTRY,41.331375
2025-09-12,USDTWD,30.224
2025-09-12,USDUGX,3485.0
2025-09-12,USDZAR,17.39086
2025-09-12,USDZMW,23.695
2025-09-12,USOUSD,62.3685
2025-09-12,USTUSD,1.0001
2025-09-12,XAGAUD,63.473049
2025-09-12,XAGEUR,35.96387
2025-09-12,XAGSGD,54.1627
2025-09-12,XAGUSD,42.2045
2025-09-12,XALUSD,2700.4
2025-09-12,XAUAUD,5479.0576
2025-09-12,XAUCHF,2901.93918
2025-09-12,XAUCNH,25954.2766
2025-09-12,XAUEUR,3104.43749
2025-09-12,XAUGBP,2687.0047
2025-09-12,XAUHKD,28336.759
2025-09-12,XAUJPY,537954.4219
2025-09-12,XAUSGD,4675.3809
2025-09-12,XAUTHB,115607.603
2025-09-12,XAUTRY,150575.77886
2025-09-12,XAUUSD,3643.135
2025-09-12,XCUUSD,10066.0
2025-09-12,XNGUSD,3.15
2025-09-12,XNIUSD,15381.125
2025-09-12,XPBUSD,2020.6
2025-09-12,XPDUSD,1196.95
2025-09-12,XPTUSD,1396.65
2025-09-12,XZNUSD,2952.425
2025-09-12,ZARJPY,8.49081
2025-09-12,ZARMXN,1.0600413
2025-09-12,ZCFUSD,437.35
2025-09-12,ZWFUSD,525.65
2025-09-13,AUDCAD,0.920605
2025-09-13,AUDCHF,0.529642
2025-09-13,AUDCNH,4.7369965
2025-09-13,AUDDKK,4.2291173
2025-09-13,AUDHUF,221.31995
2025-09-13,AUDJPY,98.18375
2025-09-13,AUDNOK,6.5539037
2025-09-13,AUDNZD,1.1171559
2025-09-13,AUDPLN,2.4108603
2025-09-13,AUDSEK,6.1982745
2025-09-13,AUDSGD,0.8533184
2025-09-13,AUDUSD,0.66492
2025-09-13,AUDZAR,11.5635306
2025-09-13,BWPUSD,0.0705
2025-09-13,CADCHF,0.5753195
2025-09-13,CADJPY,106.65133
2025-09-13,CADMXN,13.3149613
2025-09-13,CADSGD,0.9269105
2025-09-13,CADZAR,12.5607948
2025-09-13,CCFUSD,7431.35
2025-09-13,CHFDKK,7.9848597
2025-09-13,CHFHUF,417.86705
2025-09-13,CHFJPY,185.37757
2025-09-13,CHFNOK,12.3742138
2025-09-13,CHFPLN,4.5518674
2025-09-13,CHFSEK,11.7027619
2025-09-13,CHFSGD,1.611123
2025-09-13,CHFZAR,21.8327286
2025-09-13,CNHJPY,20.72701
2025-09-13,EURAUD,1.7649116
2025-09-13,EURCAD,1.6247864
2025-09-13,EURCHF,0.9347713
2025-09-13,EURCNH,8.3603799
2025-09-13,EURCZK,24.321364
2025-09-13,EURDKK,7.464018
2025-09-13,EURGBP,0.8655367
2025-09-13,EURHKD,9.1278241
2025-09-13,EURHUF,390.61014
2025-09-13,EURILS,3.9136472
2025-09-13,EURJPY,173.28564
2025-09-13,EURMXN,21.6339686
2025-09-13,EURNOK,11.5670604
2025-09-13,EURNZD,1.9716813
2025-09-13,EURPLN,4.2549552
2025-09-13,EURRUB,98.5100951
2025-09-13,EURSEK,10.9394064
2025-09-13,EURSGD,1.5060316
2025-09-13,EURTRY,48.5034018
2025-09-13,EURUSD,1.173525
2025-09-13,EURZAR,20.408609
2025-09-13,FAUUSD,3643.49
2025-09-13,GAGUSD,1.35695
2025-09-13,GAUCNH,834.4495
2025-09-13,GAUJPY,17295.63813
2025-09-13,GAUUSD,117.1409
2025-09-13,GBPAUD,2.0390949
2025-09-13,GBPCAD,1.877201
2025-09-13,GBPCHF,1.0799904
2025-09-13,GBPCNH,9.6591855
2025-09-13,GBPCZK,28.0997482
2025-09-13,GBPDKK,8.6235716
2025-09-13,GBPHKD,10.5458541
2025-09-13,GBPHUF,451.29239
2025-09-13,GBPJPY,200.20599
2025-09-13,GBPMXN,24.9948589
2025-09-13,GBPNOK,13.3640317
2025-09-13,GBPNZD,2.2779869
2025-09-13,GBPPLN,4.915973
2025-09-13,GBPSEK,12.6388702
2025-09-13,GBPSGD,1.7399973
2025-09-13,GBPTRY,56.0385248
2025-09-13,GBPUSD,1.355835
2025-09-13,GBPZAR,23.5791367
2025-09-13,HKDCNH,0.9159225
2025-09-13,HKDJPY,18.98433
2025-09-13,HKDZAR,2.2358679
2025-09-13,INRJPY,1.6700408
2025-09-13,KAUUSD,117140.9
2025-09-13,KCFUSD,392.375
2025-09-13,LAUHKD,34437.034
2025-09-13,MXNJPY,8.0098866
2025-09-13,NOKJPY,14.98096
2025-09-13,NOKSEK,0.9457378
2025-09-13,NZDCAD,0.8240614
2025-09-13,NZDCHF,0.4740986
2025-09-13,NZDCNH,4.2402288
2025-09-13,NZDHUF,198.11018
2025-09-13,NZDJPY,87.88724
2025-09-13,NZDSEK,5.548263
2025-09-13,NZDSGD,0.7638311
2025-09-13,NZDUSD,0.59519
2025-09-13,NZDZAR,10.350866
2025-09-13,PLNJPY,40.72561
2025-09-13,SEKJPY,15.8405
2025-09-13,SGDJPY,115.06109
2025-09-13,TRYJPY,3.57265
2025-09-13,UKOUSD,66.626
2025-09-13,USDBRL,5.39413
2025-09-13,USDCAD,1.384535
2025-09-13,USDCHF,0.79655
2025-09-13,USDCLP,954.6
2025-09-13,USDCNH,7.12416
2025-09-13,USDCOP,3909.97
2025-09-13,USDCZK,20.72505
2025-09-13,USDDKK,6.36034
2025-09-13,USDGHS,12.0
2025-09-13,USDHKD,7.778125
2025-09-13,USDHUF,332.852
2025-09-13,USDIDR,16420.35
2025-09-13,USDILS,3.33495
2025-09-13,USDINR,88.4185
2025-09-13,USDJPY,147.6625
2025-09-13,USDKES,128.85
2025-09-13,USDKRW,1390.2085
2025-09-13,USDMXN,18.43503
2025-09-13,USDMYR,4.205
2025-09-13,USDNOK,9.85668
2025-09-13,USDPHP,57.205
2025-09-13,USDPLN,3.62579
2025-09-13,USDRON,4.306935
2025-09-13,USDRUB,83.943755
2025-09-13,USDSAR,3.7517
2025-09-13,USDSEK,9.321835
2025-09-13,USDSGD,1.28334
2025-09-13,USDTHB,31.733
2025-09-13,USDTRY,41.331375
2025-09-13,USDTWD,30.224
2025-09-13,USDUGX,3485.0
2025-09-13,USDZAR,17.39086
2025-09-13,USDZMW,23.695
2025-09-13,USOUSD,62.3685
2025-09-13,USTUSD,1.0001
2025-09-13,XAGAUD,63.473049
2025-09-13,XAGEUR,35.96387
2025-09-13,XAGSGD,54.1627
2025-09-13,XAGUSD,42.2045
2025-09-13,XALUSD,2700.4
2025-09-13,XAUAUD,5479.0576
2025-09-13,XAUCHF,2901.93918
2025-09-13,XAUCNH,25954.2766
2025-09-13,XAUEUR,3104.43749
2025-09-13,XAUGBP,2687.0047
2025-09-13,XAUHKD,28336.759
2025-09-13,XAUJPY,537954.4219
2025-09-13,XAUSGD,4675.3809
2025-09-13,XAUTHB,115607.603
2025-09-13,XAUTRY,150575.77886
2025-09-13,XAUUSD,3643.135
2025-09-13,XCUUSD,10066.0
2025-09-13,XNGUSD,3.15
2025-09-13,XNIUSD,15381.125
2025-09-13,XPBUSD,2020.6
2025-09-13,XPDUSD,1196.95
2025-09-13,XPTUSD,1396.65
2025-09-13,XZNUSD,2952.425
2025-09-13,ZARJPY,8.49081
2025-09-13,ZARMXN,1.0600413
2025-09-13,ZCFUSD,437.35
2025-09-13,ZWFUSD,525.65
2025-09-14,AUDCAD,0.920605
2025-09-14,AUDCHF,0.529642
2025-09-14,AUDCNH,4.7369965
2025-09-14,AUDDKK,4.2291173
2025-09-14,AUDHUF,221.31995
2025-09-14,AUDJPY,98.18375
2025-09-14,AUDNOK,6.5539037
2025-09-14,AUDNZD,1.1171559
2025-09-14,AUDPLN,2.4108603
2025-09-14,AUDSEK,6.1982745
2025-09-14,AUDSGD,0.8533184
2025-09-14,AUDUSD,0.66492
2025-09-14,AUDZAR,11.5635306
2025-09-14,BWPUSD,0.0705
2025-09-14,CADCHF,0.5753195
2025-09-14,CADJPY,106.65133
2025-09-14,CADMXN,13.3149613
2025-09-14,CADSGD,0.9269105
2025-09-14,CADZAR,12.5607948
2025-09-14,CCFUSD,7431.35
2025-09-14,CHFDKK,7.9848597
2025-09-14,CHFHUF,417.86705
2025-09-14,CHFJPY,185.37757
2025-09-14,CHFNOK,12.3742138
2025-09-14,CHFPLN,4.5518674
2025-09-14,CHFSEK,11.7027619
2025-09-14,CHFSGD,1.611123
2025-09-14,CHFZAR,21.8327286
2025-09-14,CNHJPY,20.72701
2025-09-14,EURAUD,1.7649116
2025-09-14,EURCAD,1.6247864
2025-09-14,EURCHF,0.9347713
2025-09-14,EURCNH,8.3603799
2025-09-14,EURCZK,24.321364
2025-09-14,EURDKK,7.464018
2025-09-14,EURGBP,0.8655367
2025-09-14,EURHKD,9.1278241
2025-09-14,EURHUF,390.61014
2025-09-14,EURILS,3.9136472
2025-09-14,EURJPY,173.28564
2025-09-14,EURMXN,21.6339686
2025-09-14,EURNOK,11.5670604
2025-09-14,EURNZD,1.9716813
2025-09-14,EURPLN,4.2549552
2025-09-14,EURRUB,98.5100951
2025-09-14,EURSEK,10.9394064
2025-09-14,EURSGD,1.5060316
2025-09-14,EURTRY,48.5034018
2025-09-14,EURUSD,1.173525
2025-09-14,EURZAR,20.408609
2025-09-14,FAUUSD,3643.49
2025-09-14,GAGUSD,1.35695
2025-09-14,GAUCNH,834.4495
2025-09-14,GAUJPY,17295.63813
2025-09-14,GAUUSD,117.1409
2025-09-14,GBPAUD,2.0390949
2025-09-14,GBPCAD,1.877201
2025-09-14,GBPCHF,1.0799904
2025-09-14,GBPCNH,9.6591855
2025-09-14,GBPCZK,28.0997482
2025-09-14,GBPDKK,8.6235716
2025-09-14,GBPHKD,10.5458541
2025-09-14,GBPHUF,451.29239
2025-09-14,GBPJPY,200.20599
2025-09-14,GBPMXN,24.9948589
2025-09-14,GBPNOK,13.3640317
2025-09-14,GBPNZD,2.2779869
2025-09-14,GBPPLN,4.915973
2025-09-14,GBPSEK,12.6388702
2025-09-14,GBPSGD,1.7399973
2025-09-14,GBPTRY,56.0385248
2025-09-14,GBPUSD,1.355835
2025-09-14,GBPZAR,23.5791367
2025-09-14,HKDCNH,0.9159225
2025-09-14,HKDJPY,18.98433
2025-09-14,HKDZAR,2.2358679
2025-09-14,INRJPY,1.6700408
2025-09-14,KAUUSD,117140.9
2025-09-14,KCFUSD,392.375
2025-09-14,LAUHKD,34437.034
2025-09-14,MXNJPY,8.0098866
2025-09-14,NOKJPY,14.98096
2025-09-14,NOKSEK,0.9457378
2025-09-14,NZDCAD,0.8240614
2025-09-14,NZDCHF,0.4740986
2025-09-14,NZDCNH,4.2402288
2025-09-14,NZDHUF,198.11018
2025-09-14,NZDJPY,87.88724
2025-09-14,NZDSEK,5.548263
2025-09-14,NZDSGD,0.7638311
2025-09-14,NZDUSD,0.59519
2025-09-14,NZDZAR,10.350866
2025-09-14,PLNJPY,40.72561
2025-09-14,SEKJPY,15.8405
2025-09-14,SGDJPY,115.06109
2025-09-14,TRYJPY,3.57265
2025-09-14,UKOUSD,66.626
2025-09-14,USDBRL,5.39413
2025-09-14,USDCAD,1.384535
2025-09-14,USDCHF,0.79655
2025-09-14,USDCLP,954.6
2025-09-14,USDCNH,7.12416
2025-09-14,USDCOP,3909.97
2025-09-14,USDCZK,20.72505
2025-09-14,USDDKK,6.36034
2025-09-14,USDGHS,12.0
2025-09-14,USDHKD,7.778125
2025-09-14,USDHUF,332.852
2025-09-14,USDIDR,16420.35
2025-09-14,USDILS,3.33495
2025-09-14,USDINR,88.4185
2025-09-14,USDJPY,147.6625
2025-09-14,USDKES,128.85
2025-09-14,USDKRW,1390.2085
2025-09-14,USDMXN,18.43503
2025-09-14,USDMYR,4.205
2025-09-14,USDNOK,9.85668
2025-09-14,USDPHP,57.205
2025-09-14,USDPLN,3.62579
2025-09-14,USDRON,4.306935
2025-09-14,USDRUB,83.943755
2025-09-14,USDSAR,3.7517
2025-09-14,USDSEK,9.321835
2025-09-14,USDSGD,1.28334
2025-09-14,USDTHB,31.733
2025-09-14,USDTRY,41.331375
2025-09-14,USDTWD,30.224
2025-09-14,USDUGX,3485.0
2025-09-14,USDZAR,17.39086
2025-09-14,USDZMW,23.695
2025-09-14,USOUSD,62.3685
2025-09-14,USTUSD,1.0001
2025-09-14,XAGAUD,63.473049
2025-09-14,XAGEUR,35.96387
2025-09-14,XAGSGD,54.1627
2025-09-14,XAGUSD,42.2045
2025-09-14,XALUSD,2700.4
2025-09-14,XAUAUD,5479.0576
2025-09-14,XAUCHF,2901.93918
2025-09-14,XAUCNH,25954.2766
2025-09-14,XAUEUR,3104.43749
2025-09-14,XAUGBP,2687.0047
2025-09-14,XAUHKD,28336.759
2025-09-14,XAUJPY,537954.4219
2025-09-14,XAUSGD,4675.3809
2025-09-14,XAUTHB,115607.603
2025-09-14,XAUTRY,150575.77886
2025-09-14,XAUUSD,3643.135
2025-09-14,XCUUSD,10066.0
2025-09-14,XNGUSD,3.15
2025-09-14,XNIUSD,15381.125
2025-09-14,XPBUSD,2020.6
2025-09-14,XPDUSD,1196.95
2025-09-14,XPTUSD,1396.65
2025-09-14,XZNUSD,2952.425
2025-09-14,ZARJPY,8.49081
2025-09-14,ZARMXN,1.0600413
2025-09-14,ZCFUSD,437.35
2025-09-14,ZWFUSD,525.65
2025-09-15,AUDCAD,0.9188624
2025-09-15,AUDCHF,0.5299613
2025-09-15,AUDCNH,4.7475467
2025-09-15,AUDDKK,4.2330413
2025-09-15,AUDHUF,220.95727
2025-09-15,AUDJPY,98.29367
2025-09-15,AUDNOK,6.5540896
2025-09-15,AUDNZD,1.1169693
2025-09-15,AUDPLN,2.4099488
2025-09-15,AUDSEK,6.1856497
2025-09-15,AUDSGD,0.8541645
2025-09-15,AUDUSD,0.66692
2025-09-15,AUDZAR,11.5778312
2025-09-15,BWPUSD,0.0705
2025-09-15,CADCHF,0.5767581
2025-09-15,CADJPY,106.97322
2025-09-15,CADMXN,13.3323777
2025-09-15,CADSGD,0.9295891
2025-09-15,CADZAR,12.60018
2025-09-15,CCFUSD,7569.05
2025-09-15,CHFDKK,7.9874534
2025-09-15,CHFHUF,416.93094
2025-09-15,CHFJPY,185.4733
2025-09-15,CHFNOK,12.3671096
2025-09-15,CHFPLN,4.5474051
2025-09-15,CHFSEK,11.6718892
2025-09-15,CHFSGD,1.6117487
2025-09-15,CHFZAR,21.8465594
2025-09-15,CNHJPY,20.7041
2025-09-15,EURAUD,1.7635174
2025-09-15,EURCAD,1.6204297
2025-09-15,EURCHF,0.934596
2025-09-15,EURCNH,8.3723811
2025-09-15,EURCZK,24.315091
2025-09-15,EURDKK,7.4650418
2025-09-15,EURGBP,0.8648073
2025-09-15,EURHKD,9.1497291
2025-09-15,EURHUF,389.66197
2025-09-15,EURILS,3.9406656
2025-09-15,EURJPY,173.3426
2025-09-15,EURMXN,21.6041813
2025-09-15,EURNOK,11.5582508
2025-09-15,EURNZD,1.9697947
2025-09-15,EURPLN,4.2499865
2025-09-15,EURRUB,94.1534696
2025-09-15,EURSEK,10.9085006
2025-09-15,EURSGD,1.5063339
2025-09-15,EURTRY,48.6036597
2025-09-15,EURUSD,1.176125
2025-09-15,EURZAR,20.4177064
2025-09-15,FAUUSD,3679.02
2025-09-15,GAGUSD,1.37235
2025-09-15,GAUCNH,842.0141
2025-09-15,GAUJPY,17433.14169
2025-09-15,GAUUSD,118.28325
2025-09-15,GBPAUD,2.0392026
2025-09-15,GBPCAD,1.8737465
2025-09-15,GBPCHF,1.0806985
2025-09-15,GBPCNH,9.6812096
2025-09-15,GBPCZK,28.1161939
2025-09-15,GBPDKK,8.6320288
2025-09-15,GBPHKD,10.5800781
